id,fecha_hora,medico,personal,tipo,web,sobrecupo,estado
2802,2025-04-17 16:45:00,57378727-6,37899207-9,1,si,no,0
2803,2025-04-12 08:15:00,57378727-6,78812540-6,2,no,no,0
2804,2025-04-30 10:30:00,73177104-4,78812540-6,1,si,no,0
2805,2025-04-10 17:00:00,22767738-4,83332889-3,1,si,no,0
2806,2025-04-20 16:30:00,86209409-0,83332889-3,1,no,no,1
2807,2025-04-20 12:00:00,86209409-0,21784166-4,1,no,no,0
2808,2025-04-20 16:30:00,95208514-3,83332889-3,2,no,no,0
2809,2025-04-05 16:30:00,86209409-0,30387339-7,2,no,no,0
2810,2025-04-29 12:30:00,86209409-0,16394885-1,2,no,no,0
2811,2025-04-24 13:30:00,86209409-0,75524136-0,1,no,no,1
2812,2025-04-30 10:15:00,86209409-0,37899207-9,2,no,no,1
2813,2025-04-27 12:00:00,22767738-4,16394885-1,1,no,no,1
2814,2025-04-29 14:15:00,57378727-6,30387339-7,1,si,no,0
2815,2025-04-06 13:00:00,95208514-3,30387339-7,2,no,no,1
2816,2025-04-26 12:00:00,57378727-6,83332889-3,1,si,no,0
2817,2025-04-15 17:30:00,94023614-4,21784166-4,2,no,no,0
2818,2025-04-20 13:00:00,57378727-6,30387339-7,2,no,no,1
2819,2025-04-05 09:45:00,73177104-4,83332889-3,1,si,no,1
2820,2025-04-28 16:15:00,57378727-6,21784166-4,1,no,no,0
2821,2025-04-26 17:00:00,22767738-4,51192824-9,1,si,no,1
2822,2025-04-11 17:00:00,95208514-3,75524136-0,2,no,no,0
2823,2025-04-02 16:00:00,94023614-4,51192824-9,2,no,no,1
2824,2025-04-21 10:00:00,57378727-6,37899207-9,1,no,no,0
2825,2025-04-29 08:45:00,94023614-4,21784166-4,1,no,no,1
2826,2025-04-15 10:45:00,95208514-3,83332889-3,1,si,no,0
2827,2025-04-15 11:45:00,94023614-4,37899207-9,1,si,no,1
2828,2025-04-08 09:00:00,86209409-0,83332889-3,1,si,no,1
2829,2025-04-02 13:00:00,22767738-4,51192824-9,1,no,no,1
2830,2025-04-11 13:00:00,94023614-4,78812540-6,2,no,no,0
2831,2025-04-05 15:00:00,22767738-4,21784166-4,2,no,no,0
2832,2025-04-08 12:30:00,73177104-4,21784166-4,1,no,no,1
2833,2025-04-05 11:00:00,86209409-0,83332889-3,2,no,no,0
2834,2025-04-27 16:45:00,86209409-0,78812540-6,1,no,no,0
2835,2025-04-17 18:15:00,86209409-0,78812540-6,1,si,no,1
2836,2025-04-06 13:15:00,86209409-0,51192824-9,1,no,no,0
2837,2025-04-14 10:45:00,73177104-4,21784166-4,1,si,no,0
2838,2025-04-19 16:15:00,73177104-4,37899207-9,1,no,no,0
2839,2025-04-10 08:30:00,73177104-4,30387339-7,1,si,no,1
2840,2025-04-07 10:45:00,57378727-6,21784166-4,1,si,no,1
2841,2025-04-13 09:30:00,22767738-4,51192824-9,1,no,no,1
2842,2025-04-27 14:30:00,95208514-3,78812540-6,1,no,no,0
2843,2025-04-16 10:15:00,86209409-0,21784166-4,2,no,no,1
2844,2025-04-04 14:15:00,22767738-4,21784166-4,1,si,no,0
2845,2025-04-26 17:15:00,86209409-0,30387339-7,1,si,no,0
2846,2025-04-22 16:15:00,73177104-4,16394885-1,1,si,no,1
2847,2025-04-15 13:15:00,73177104-4,51192824-9,2,no,no,2
2848,2025-04-24 17:45:00,86209409-0,83332889-3,2,no,no,1
2849,2025-04-18 15:45:00,22767738-4,30387339-7,2,no,no,0
2850,2025-04-19 18:45:00,95208514-3,16394885-1,2,no,no,1
2851,2025-04-20 16:30:00,73177104-4,30387339-7,2,no,no,0
2852,2025-04-26 15:00:00,73177104-4,51192824-9,2,no,no,1
2853,2025-04-12 18:45:00,73177104-4,30387339-7,1,no,no,1
2854,2025-04-18 17:15:00,57378727-6,21784166-4,2,no,no,0
2855,2025-04-08 08:15:00,22767738-4,78812540-6,1,no,no,1
2856,2025-04-16 10:45:00,73177104-4,51192824-9,1,no,no,1
2857,2025-04-28 14:15:00,86209409-0,37899207-9,1,si,no,1
2858,2025-04-30 16:45:00,94023614-4,30387339-7,1,si,no,0
2859,2025-04-09 16:45:00,57378727-6,37899207-9,1,no,no,0
2860,2025-04-15 12:45:00,94023614-4,16394885-1,1,no,no,2
2861,2025-04-27 15:45:00,86209409-0,37899207-9,1,si,no,1
2862,2025-04-11 17:15:00,73177104-4,37899207-9,2,no,no,1
2863,2025-04-02 14:30:00,86209409-0,78812540-6,2,no,no,1
2864,2025-04-25 13:45:00,95208514-3,51192824-9,1,si,no,1
2865,2025-04-08 12:15:00,94023614-4,78812540-6,2,no,no,1
2866,2025-04-30 18:15:00,95208514-3,30387339-7,1,si,no,2
2867,2025-04-29 11:30:00,22767738-4,78812540-6,1,si,no,1
2868,2025-04-11 16:15:00,22767738-4,83332889-3,1,si,no,0
2869,2025-04-21 13:15:00,86209409-0,37899207-9,1,no,no,0
2870,2025-05-01 17:30:00,86209409-0,16394885-1,1,si,no,0
2871,2025-04-27 18:30:00,86209409-0,30387339-7,1,no,no,1
2872,2025-04-11 08:30:00,94023614-4,51192824-9,2,no,no,0
2873,2025-04-13 09:00:00,95208514-3,75524136-0,1,no,no,0
2874,2025-04-27 10:30:00,95208514-3,37899207-9,1,no,no,1
2875,2025-04-07 11:30:00,95208514-3,78812540-6,2,no,no,0
2876,2025-04-23 12:45:00,22767738-4,30387339-7,2,no,no,0
2877,2025-04-23 11:00:00,57378727-6,78812540-6,1,si,no,1
2878,2025-04-14 18:15:00,57378727-6,75524136-0,1,no,no,1
2879,2025-04-13 10:45:00,22767738-4,51192824-9,1,no,no,0
2880,2025-04-17 17:15:00,22767738-4,21784166-4,2,no,no,0
2881,2025-04-02 18:30:00,22767738-4,30387339-7,1,no,no,2
2882,2025-04-05 14:00:00,22767738-4,75524136-0,1,no,no,0
2883,2025-04-20 08:45:00,73177104-4,51192824-9,1,no,no,1
2884,2025-04-25 18:30:00,86209409-0,78812540-6,1,si,no,1
2885,2025-04-08 10:15:00,22767738-4,21784166-4,2,no,no,1
2886,2025-05-01 08:15:00,86209409-0,37899207-9,1,no,no,0
2887,2025-04-12 14:30:00,73177104-4,78812540-6,2,no,no,1
2888,2025-04-26 08:00:00,22767738-4,37899207-9,1,si,no,1
2889,2025-04-15 09:45:00,73177104-4,30387339-7,2,no,no,0
2890,2025-04-16 08:45:00,57378727-6,30387339-7,2,no,no,1
2891,2025-04-28 08:45:00,94023614-4,75524136-0,1,no,no,2
2892,2025-04-04 13:15:00,95208514-3,30387339-7,2,no,no,1
2893,2025-04-26 15:15:00,73177104-4,37899207-9,1,no,no,0
2894,2025-04-26 10:00:00,86209409-0,37899207-9,2,no,no,0
2895,2025-04-09 09:30:00,22767738-4,75524136-0,2,no,no,1
2896,2025-04-29 08:45:00,86209409-0,30387339-7,2,no,no,0
2897,2025-04-02 16:45:00,73177104-4,83332889-3,1,si,no,0
2898,2025-04-16 15:45:00,57378727-6,21784166-4,1,no,no,0
2899,2025-04-18 11:15:00,95208514-3,21784166-4,1,no,no,0
2900,2025-04-18 10:30:00,86209409-0,30387339-7,2,no,no,0
2901,2025-04-15 08:45:00,94023614-4,51192824-9,1,si,no,0
2902,2025-04-20 16:00:00,95208514-3,75524136-0,1,si,no,1
2903,2025-04-23 18:45:00,57378727-6,83332889-3,1,no,no,0
2904,2025-04-03 16:30:00,94023614-4,75524136-0,1,si,no,1
2905,2025-05-01 15:30:00,95208514-3,75524136-0,1,no,no,0
2906,2025-04-03 15:45:00,73177104-4,37899207-9,2,no,no,1
2907,2025-04-26 12:15:00,95208514-3,83332889-3,1,no,no,0
2908,2025-04-04 14:30:00,95208514-3,16394885-1,1,si,no,0
2909,2025-04-14 09:45:00,22767738-4,16394885-1,2,no,no,1
2910,2025-04-07 11:15:00,73177104-4,51192824-9,1,no,no,1
2911,2025-04-23 13:15:00,73177104-4,51192824-9,1,no,no,0
2912,2025-04-14 18:30:00,22767738-4,75524136-0,1,no,no,1
2913,2025-04-04 12:15:00,57378727-6,16394885-1,2,no,no,1
2914,2025-04-14 16:15:00,86209409-0,16394885-1,1,no,no,1
2915,2025-04-21 12:30:00,73177104-4,83332889-3,1,si,no,2
2916,2025-04-11 08:00:00,57378727-6,21784166-4,1,no,no,1
2917,2025-04-05 08:00:00,95208514-3,37899207-9,1,no,no,1
2918,2025-04-15 18:00:00,86209409-0,75524136-0,1,no,no,0
2919,2025-04-13 16:30:00,95208514-3,75524136-0,1,si,no,1
2920,2025-04-05 12:15:00,94023614-4,16394885-1,1,no,no,2
2921,2025-04-07 14:45:00,86209409-0,83332889-3,1,si,no,2
2922,2025-04-03 16:30:00,94023614-4,37899207-9,1,no,no,0
2923,2025-04-26 14:45:00,57378727-6,75524136-0,1,no,no,1
2924,2025-04-21 14:45:00,86209409-0,37899207-9,1,si,no,1
2925,2025-04-25 08:00:00,22767738-4,37899207-9,2,no,no,1
2926,2025-04-19 13:30:00,73177104-4,30387339-7,2,no,no,0
2927,2025-04-13 12:00:00,94023614-4,75524136-0,1,no,no,1
2928,2025-04-24 15:15:00,57378727-6,83332889-3,1,si,no,1
2929,2025-04-03 17:00:00,95208514-3,83332889-3,1,si,no,0
2930,2025-04-12 11:00:00,57378727-6,30387339-7,1,no,no,0
2931,2025-04-05 11:15:00,73177104-4,75524136-0,2,no,no,1
2932,2025-04-27 09:30:00,57378727-6,78812540-6,2,no,no,0
2933,2025-04-15 09:30:00,57378727-6,30387339-7,1,no,no,0
2934,2025-04-23 09:00:00,95208514-3,51192824-9,1,si,no,1
2935,2025-04-23 16:30:00,22767738-4,16394885-1,2,no,no,0
2936,2025-04-03 17:15:00,73177104-4,51192824-9,1,si,no,1
2937,2025-04-27 13:30:00,57378727-6,37899207-9,1,no,no,1
2938,2025-04-27 18:15:00,73177104-4,21784166-4,1,si,no,0
2939,2025-04-13 08:00:00,57378727-6,75524136-0,1,no,no,1
2940,2025-04-11 08:45:00,94023614-4,21784166-4,1,no,no,0
2941,2025-04-09 15:00:00,73177104-4,30387339-7,2,no,no,1
2942,2025-04-14 13:15:00,86209409-0,30387339-7,1,no,no,1
2943,2025-04-20 18:45:00,22767738-4,51192824-9,1,si,no,0
2944,2025-04-05 13:15:00,94023614-4,16394885-1,1,no,no,1
2945,2025-04-03 14:15:00,95208514-3,75524136-0,1,si,no,1
2946,2025-04-07 18:00:00,22767738-4,30387339-7,1,si,no,1
2947,2025-04-02 11:45:00,57378727-6,78812540-6,1,no,no,0
2948,2025-04-21 09:45:00,73177104-4,30387339-7,1,si,no,1
2949,2025-04-27 14:30:00,95208514-3,30387339-7,1,si,no,1
2950,2025-04-16 09:00:00,86209409-0,21784166-4,1,no,no,1
2951,2025-04-21 17:45:00,22767738-4,21784166-4,1,si,no,1
2952,2025-04-25 14:30:00,22767738-4,21784166-4,2,no,no,1
2953,2025-04-12 14:15:00,94023614-4,37899207-9,1,si,no,1
2954,2025-04-23 17:45:00,73177104-4,75524136-0,1,si,no,1
2955,2025-04-21 17:00:00,95208514-3,37899207-9,2,no,no,0
2956,2025-04-02 16:30:00,57378727-6,16394885-1,1,no,no,0
2957,2025-04-19 13:45:00,22767738-4,75524136-0,2,no,no,0
2958,2025-04-22 12:30:00,73177104-4,30387339-7,1,no,no,1
2959,2025-04-06 08:15:00,86209409-0,16394885-1,1,no,no,1
2960,2025-04-16 17:30:00,94023614-4,83332889-3,1,no,no,1
2961,2025-04-03 12:15:00,86209409-0,78812540-6,1,no,no,2
2962,2025-04-08 15:15:00,95208514-3,16394885-1,1,no,no,1
2963,2025-04-09 15:00:00,57378727-6,16394885-1,1,no,no,1
2964,2025-04-18 11:45:00,86209409-0,37899207-9,1,no,no,1
2965,2025-04-20 08:30:00,94023614-4,75524136-0,1,no,no,2
2966,2025-04-19 11:30:00,73177104-4,16394885-1,1,si,no,2
2967,2025-04-16 12:00:00,73177104-4,21784166-4,2,no,no,0
2968,2025-04-06 15:30:00,94023614-4,83332889-3,1,si,no,1
2969,2025-04-30 14:45:00,73177104-4,51192824-9,1,no,no,0
2970,2025-04-18 17:45:00,22767738-4,51192824-9,1,no,no,0
2971,2025-04-20 10:15:00,73177104-4,75524136-0,1,no,no,0
2972,2025-04-12 08:00:00,94023614-4,51192824-9,2,no,no,0
2973,2025-04-14 11:30:00,86209409-0,75524136-0,2,no,no,1
2974,2025-04-11 11:45:00,86209409-0,83332889-3,1,si,no,0
2975,2025-04-07 12:15:00,95208514-3,16394885-1,1,no,no,1
2976,2025-04-10 10:00:00,73177104-4,16394885-1,2,no,no,1
2977,2025-04-28 17:30:00,94023614-4,78812540-6,2,no,no,0
2978,2025-04-12 17:00:00,22767738-4,78812540-6,1,no,no,1
2979,2025-04-26 09:45:00,95208514-3,51192824-9,1,no,no,0
2980,2025-04-19 08:15:00,57378727-6,51192824-9,1,si,no,0
2981,2025-04-07 16:30:00,94023614-4,51192824-9,2,no,no,0
2982,2025-04-26 16:00:00,86209409-0,51192824-9,1,no,no,1
2983,2025-04-15 17:45:00,86209409-0,51192824-9,1,no,no,0
2984,2025-04-24 09:30:00,94023614-4,78812540-6,2,no,no,2
2985,2025-04-04 08:45:00,86209409-0,37899207-9,2,no,no,0
2986,2025-04-03 12:45:00,73177104-4,16394885-1,1,si,no,1
2987,2025-04-02 09:15:00,57378727-6,37899207-9,1,si,no,2
2988,2025-04-24 16:30:00,73177104-4,30387339-7,1,si,no,2
2989,2025-04-07 12:00:00,73177104-4,21784166-4,1,si,no,0
2990,2025-04-15 18:15:00,57378727-6,83332889-3,2,no,no,1
2991,2025-04-21 12:30:00,22767738-4,83332889-3,1,si,no,0
2992,2025-04-17 09:45:00,95208514-3,21784166-4,1,no,no,1
2993,2025-04-26 14:45:00,22767738-4,21784166-4,1,si,no,2
2994,2025-04-18 15:00:00,94023614-4,83332889-3,2,no,no,0
2995,2025-04-04 09:30:00,95208514-3,83332889-3,1,no,no,0
2996,2025-04-12 12:45:00,22767738-4,16394885-1,2,no,no,0
2997,2025-04-07 11:45:00,95208514-3,37899207-9,2,no,no,0
2998,2025-04-09 08:30:00,95208514-3,30387339-7,1,si,no,2
2999,2025-04-14 09:15:00,22767738-4,30387339-7,1,no,no,1
3000,2025-04-26 09:30:00,57378727-6,51192824-9,1,si,no,1
3001,2025-04-27 18:45:00,95208514-3,37899207-9,1,no,no,1
3002,2025-04-08 18:45:00,95208514-3,21784166-4,2,no,no,1
3003,2025-04-14 10:45:00,73177104-4,30387339-7,1,si,no,0
3004,2025-04-08 13:30:00,22767738-4,75524136-0,2,no,no,1
3005,2025-04-07 17:00:00,22767738-4,21784166-4,2,no,no,1
3006,2025-04-18 14:45:00,57378727-6,21784166-4,2,no,no,1
3007,2025-04-15 08:45:00,95208514-3,51192824-9,2,no,no,0
3008,2025-04-14 17:00:00,94023614-4,83332889-3,1,no,no,0
3009,2025-04-28 15:45:00,94023614-4,75524136-0,2,no,no,1
3010,2025-04-11 13:00:00,73177104-4,51192824-9,1,si,no,1
3011,2025-04-22 14:30:00,57378727-6,78812540-6,1,no,no,0
3012,2025-04-03 08:30:00,95208514-3,37899207-9,1,si,no,0
3013,2025-04-07 18:00:00,94023614-4,16394885-1,1,no,no,1
3014,2025-04-14 14:15:00,86209409-0,83332889-3,1,no,no,0
3015,2025-04-09 12:15:00,73177104-4,21784166-4,1,no,no,0
3016,2025-04-23 08:15:00,94023614-4,78812540-6,1,no,no,1
3017,2025-04-24 15:45:00,73177104-4,21784166-4,1,no,no,1
3018,2025-04-26 17:15:00,73177104-4,78812540-6,1,si,no,1
3019,2025-04-12 15:45:00,86209409-0,37899207-9,1,si,no,1
3020,2025-04-21 11:30:00,86209409-0,30387339-7,1,si,no,1
3021,2025-04-23 10:45:00,73177104-4,37899207-9,1,no,no,1
3022,2025-04-13 10:15:00,73177104-4,21784166-4,1,no,no,0
3023,2025-04-23 11:45:00,86209409-0,37899207-9,1,no,no,0
3024,2025-04-03 10:15:00,94023614-4,78812540-6,2,no,no,1
3025,2025-04-15 17:15:00,95208514-3,78812540-6,1,no,no,2
3026,2025-04-15 11:30:00,86209409-0,51192824-9,2,no,no,0
3027,2025-04-13 17:00:00,57378727-6,37899207-9,2,no,no,1
3028,2025-04-30 16:15:00,94023614-4,21784166-4,1,si,no,1
3029,2025-04-08 14:30:00,86209409-0,83332889-3,1,si,no,1
3030,2025-04-14 10:45:00,86209409-0,16394885-1,1,si,no,1
3031,2025-04-10 14:15:00,86209409-0,78812540-6,1,no,no,0
3032,2025-05-01 16:15:00,22767738-4,83332889-3,1,si,no,0
3033,2025-04-11 13:30:00,86209409-0,51192824-9,2,no,no,0
3034,2025-04-26 10:15:00,95208514-3,21784166-4,1,si,no,0
3035,2025-05-01 09:30:00,94023614-4,21784166-4,2,no,no,0
3036,2025-04-10 14:30:00,86209409-0,30387339-7,2,no,no,1
3037,2025-04-27 17:00:00,22767738-4,83332889-3,2,no,no,0
3038,2025-04-08 15:00:00,94023614-4,21784166-4,1,no,no,0
3039,2025-04-10 12:45:00,73177104-4,83332889-3,1,no,no,0
3040,2025-04-23 10:15:00,95208514-3,21784166-4,1,si,no,0
3041,2025-04-30 13:15:00,22767738-4,37899207-9,1,si,no,1
3042,2025-04-07 17:00:00,86209409-0,75524136-0,1,si,no,2
3043,2025-04-30 09:00:00,73177104-4,83332889-3,1,no,no,0
3044,2025-04-03 18:00:00,57378727-6,21784166-4,1,si,no,0
3045,2025-04-11 10:45:00,73177104-4,21784166-4,2,no,no,1
3046,2025-04-26 10:45:00,57378727-6,83332889-3,2,no,no,0
3047,2025-04-13 16:45:00,22767738-4,78812540-6,1,si,no,1
3048,2025-05-01 09:30:00,22767738-4,30387339-7,1,no,no,1
3049,2025-04-08 09:45:00,86209409-0,78812540-6,1,no,no,1
3050,2025-04-02 18:00:00,73177104-4,30387339-7,2,no,no,0
3051,2025-04-16 14:30:00,94023614-4,37899207-9,2,no,no,1
3052,2025-04-05 18:30:00,57378727-6,83332889-3,1,si,no,0
3053,2025-04-24 16:30:00,86209409-0,30387339-7,2,no,no,1
3054,2025-04-30 10:30:00,94023614-4,30387339-7,1,no,no,1
3055,2025-04-20 18:00:00,95208514-3,21784166-4,1,si,no,1
3056,2025-04-06 14:45:00,86209409-0,21784166-4,1,si,no,2
3057,2025-04-29 08:30:00,73177104-4,16394885-1,2,no,no,1
3058,2025-04-04 08:30:00,86209409-0,51192824-9,1,si,no,1
3059,2025-04-04 16:45:00,57378727-6,51192824-9,1,si,no,0
3060,2025-04-09 17:15:00,95208514-3,83332889-3,1,no,no,2
3061,2025-04-23 17:45:00,86209409-0,37899207-9,1,no,no,0
3062,2025-04-12 11:30:00,22767738-4,83332889-3,2,no,no,1
3063,2025-04-03 08:15:00,22767738-4,30387339-7,1,si,no,1
3064,2025-04-27 15:45:00,86209409-0,16394885-1,1,si,no,1
3065,2025-04-16 15:00:00,94023614-4,30387339-7,1,si,no,1
3066,2025-04-03 16:15:00,95208514-3,30387339-7,1,no,no,1
3067,2025-04-27 17:00:00,94023614-4,30387339-7,2,no,no,2
3068,2025-04-25 12:15:00,22767738-4,83332889-3,2,no,no,0
3069,2025-04-29 15:00:00,95208514-3,16394885-1,1,si,no,0
3070,2025-04-13 09:45:00,73177104-4,83332889-3,1,si,no,1
3071,2025-04-20 12:30:00,73177104-4,21784166-4,1,no,no,1
3072,2025-04-06 14:15:00,57378727-6,37899207-9,1,no,no,0
3073,2025-04-15 11:15:00,86209409-0,75524136-0,2,no,no,1
3074,2025-04-26 08:30:00,95208514-3,51192824-9,2,no,no,1
3075,2025-04-09 17:15:00,94023614-4,83332889-3,1,no,no,1
3076,2025-04-10 12:15:00,57378727-6,37899207-9,1,no,no,0
3077,2025-04-10 15:30:00,22767738-4,83332889-3,2,no,no,1
3078,2025-04-21 11:30:00,95208514-3,37899207-9,1,si,no,1
3079,2025-04-09 11:45:00,73177104-4,75524136-0,1,si,no,0
3080,2025-04-18 08:30:00,57378727-6,51192824-9,1,si,no,1
3081,2025-04-27 17:45:00,95208514-3,37899207-9,1,no,no,0
3082,2025-04-11 14:15:00,95208514-3,83332889-3,1,no,no,1
3083,2025-05-01 08:30:00,73177104-4,37899207-9,1,no,no,0
3084,2025-04-26 10:15:00,57378727-6,21784166-4,1,no,no,0
3085,2025-04-08 14:15:00,57378727-6,51192824-9,1,no,no,0
3086,2025-04-28 17:30:00,73177104-4,30387339-7,1,si,no,1
3087,2025-04-05 09:30:00,22767738-4,16394885-1,2,no,no,0
3088,2025-04-13 08:45:00,95208514-3,16394885-1,1,no,no,0
3089,2025-04-03 18:15:00,22767738-4,21784166-4,2,no,no,1
3090,2025-04-23 13:15:00,22767738-4,16394885-1,2,no,no,0
3091,2025-04-10 14:15:00,73177104-4,16394885-1,1,si,no,0
3092,2025-04-12 13:45:00,57378727-6,30387339-7,1,si,no,0
3093,2025-04-05 17:30:00,73177104-4,83332889-3,2,no,no,0
3094,2025-04-11 17:30:00,22767738-4,37899207-9,2,no,no,1
3095,2025-04-21 18:00:00,94023614-4,30387339-7,1,no,no,1
3096,2025-04-04 15:30:00,95208514-3,21784166-4,1,si,no,1
3097,2025-04-28 08:00:00,94023614-4,75524136-0,1,no,no,1
3098,2025-04-04 10:45:00,57378727-6,37899207-9,2,no,no,0
3099,2025-04-08 17:45:00,57378727-6,83332889-3,1,si,no,1
3100,2025-04-02 18:00:00,86209409-0,21784166-4,1,no,no,0
3101,2025-04-24 10:15:00,22767738-4,83332889-3,1,si,no,1
3102,2025-04-28 12:30:00,73177104-4,78812540-6,2,no,no,0
3103,2025-04-02 16:45:00,95208514-3,16394885-1,2,no,no,0
3104,2025-04-14 08:00:00,95208514-3,30387339-7,2,no,no,0
3105,2025-04-21 12:15:00,94023614-4,75524136-0,1,no,no,0
3106,2025-04-03 09:00:00,57378727-6,37899207-9,1,no,no,1
3107,2025-04-03 16:30:00,73177104-4,30387339-7,1,si,no,1
3108,2025-04-06 15:00:00,73177104-4,78812540-6,1,si,no,0
3109,2025-04-08 13:45:00,57378727-6,16394885-1,1,no,no,1
3110,2025-04-06 18:00:00,94023614-4,37899207-9,2,no,no,0
3111,2025-04-12 13:15:00,22767738-4,37899207-9,1,no,no,1
3112,2025-04-21 18:00:00,94023614-4,75524136-0,1,no,no,1
3113,2025-04-20 16:30:00,73177104-4,51192824-9,1,si,no,0
3114,2025-04-24 10:45:00,73177104-4,30387339-7,1,no,no,1
3115,2025-04-10 17:30:00,73177104-4,30387339-7,1,si,no,0
3116,2025-04-25 16:30:00,22767738-4,78812540-6,1,si,no,1
3117,2025-04-05 12:00:00,86209409-0,16394885-1,1,no,no,1
3118,2025-04-06 16:15:00,73177104-4,30387339-7,1,no,no,0
3119,2025-05-01 16:00:00,57378727-6,83332889-3,1,no,no,0
3120,2025-05-01 16:15:00,94023614-4,83332889-3,2,no,no,1
3121,2025-04-26 09:15:00,73177104-4,30387339-7,1,no,no,1
3122,2025-04-24 13:30:00,94023614-4,37899207-9,1,no,no,0
3123,2025-04-02 12:30:00,94023614-4,37899207-9,1,no,no,1
3124,2025-04-28 11:30:00,86209409-0,37899207-9,1,no,no,0
3125,2025-04-21 16:45:00,95208514-3,30387339-7,1,no,no,1
3126,2025-04-09 13:15:00,95208514-3,51192824-9,1,no,no,1
3127,2025-04-29 12:30:00,22767738-4,37899207-9,1,no,no,1
3128,2025-04-21 12:30:00,86209409-0,16394885-1,1,no,no,1
3129,2025-04-29 18:45:00,95208514-3,83332889-3,1,si,no,0
3130,2025-04-13 08:15:00,95208514-3,75524136-0,1,no,no,1
3131,2025-04-12 16:00:00,22767738-4,83332889-3,1,no,no,0
3132,2025-04-13 18:30:00,57378727-6,37899207-9,2,no,no,1
3133,2025-04-24 17:45:00,94023614-4,37899207-9,2,no,no,1
3134,2025-04-11 13:15:00,57378727-6,83332889-3,1,si,no,1
3135,2025-04-24 09:15:00,95208514-3,75524136-0,1,si,no,1
3136,2025-04-30 13:15:00,94023614-4,78812540-6,2,no,no,0
3137,2025-04-24 12:30:00,95208514-3,37899207-9,1,si,no,1
3138,2025-04-15 09:45:00,86209409-0,37899207-9,1,si,no,1
3139,2025-04-28 16:00:00,86209409-0,16394885-1,1,si,no,0
3140,2025-04-13 08:45:00,22767738-4,30387339-7,1,no,no,1
3141,2025-04-16 17:30:00,73177104-4,37899207-9,2,no,no,2
3142,2025-04-18 13:00:00,94023614-4,30387339-7,2,no,no,0
3143,2025-04-07 17:45:00,94023614-4,78812540-6,1,no,no,1
3144,2025-04-20 10:45:00,94023614-4,83332889-3,1,no,no,1
3145,2025-04-04 18:00:00,57378727-6,75524136-0,1,no,no,1
3146,2025-04-29 12:45:00,95208514-3,21784166-4,1,no,no,0
3147,2025-05-01 15:30:00,57378727-6,51192824-9,1,no,no,0
3148,2025-04-15 13:00:00,95208514-3,30387339-7,1,si,no,0
3149,2025-04-06 10:45:00,86209409-0,51192824-9,1,si,no,1
3150,2025-04-08 08:00:00,57378727-6,37899207-9,1,si,no,1
3151,2025-04-24 17:30:00,94023614-4,51192824-9,2,no,no,1
3152,2025-04-28 16:00:00,73177104-4,21784166-4,1,si,no,1
3153,2025-04-16 11:15:00,94023614-4,78812540-6,1,no,no,0
3154,2025-04-22 15:45:00,22767738-4,83332889-3,1,si,no,0
3155,2025-04-29 15:45:00,94023614-4,51192824-9,1,no,no,0
3156,2025-04-15 10:30:00,86209409-0,37899207-9,1,si,no,1
3157,2025-04-25 13:30:00,73177104-4,83332889-3,2,no,no,1
3158,2025-04-10 11:30:00,57378727-6,37899207-9,1,si,no,1
3159,2025-04-18 10:45:00,94023614-4,51192824-9,1,si,no,2
3160,2025-04-24 12:00:00,22767738-4,78812540-6,2,no,no,1
3161,2025-04-12 08:00:00,94023614-4,75524136-0,1,si,no,0
3162,2025-04-27 10:30:00,73177104-4,78812540-6,1,no,no,0
3163,2025-04-14 15:00:00,95208514-3,37899207-9,1,no,no,1
3164,2025-04-15 09:30:00,86209409-0,75524136-0,1,si,no,0
3165,2025-04-29 10:15:00,57378727-6,16394885-1,1,no,no,1
3166,2025-04-29 14:00:00,94023614-4,83332889-3,2,no,no,0
3167,2025-04-09 16:30:00,22767738-4,21784166-4,1,si,no,0
3168,2025-04-12 14:00:00,73177104-4,30387339-7,2,no,no,1
3169,2025-04-25 09:00:00,86209409-0,78812540-6,1,no,no,1
3170,2025-04-05 17:45:00,73177104-4,16394885-1,1,si,no,1
3171,2025-04-08 16:00:00,22767738-4,78812540-6,1,no,no,0
3172,2025-04-26 08:15:00,73177104-4,78812540-6,2,no,no,1
3173,2025-04-09 18:15:00,95208514-3,83332889-3,2,no,no,1
3174,2025-04-22 17:15:00,22767738-4,21784166-4,2,no,no,2
3175,2025-04-17 11:00:00,86209409-0,83332889-3,1,no,no,0
3176,2025-04-20 17:45:00,22767738-4,51192824-9,1,no,no,0
3177,2025-04-15 18:45:00,22767738-4,37899207-9,2,no,no,0
3178,2025-04-15 14:00:00,95208514-3,21784166-4,1,si,no,1
3179,2025-04-17 16:30:00,22767738-4,83332889-3,1,si,no,1
3180,2025-04-19 13:45:00,94023614-4,51192824-9,2,no,no,1
3181,2025-04-22 13:30:00,22767738-4,16394885-1,1,no,no,0
3182,2025-04-14 16:15:00,95208514-3,78812540-6,2,no,no,1
3183,2025-05-01 13:00:00,73177104-4,83332889-3,1,si,no,0
3184,2025-04-19 08:00:00,86209409-0,78812540-6,1,si,no,0
3185,2025-04-02 09:45:00,57378727-6,30387339-7,2,no,no,1
3186,2025-04-02 09:15:00,95208514-3,51192824-9,1,no,no,0
3187,2025-04-03 18:30:00,95208514-3,51192824-9,1,no,no,1
3188,2025-04-15 08:15:00,57378727-6,78812540-6,1,si,no,1
3189,2025-04-14 13:30:00,22767738-4,16394885-1,1,si,no,0
