id,id_hora,fecha_hora,via_conformado,rut_personal
2786,1041,2025-04-13 17:00:00,Presencial,73177104-4
2787,218,2025-04-06 13:45:00,Remoto,95208514-3
2788,2839,2025-04-07 11:15:00,Presencial,73177104-4
2789,1856,2025-04-08 10:30:00,Remoto,16394885-1
2790,2667,2025-04-19 17:30:00,Presencial,57378727-6
2791,1304,2025-04-26 17:00:00,Remoto,86209409-0
2792,881,2025-04-08 18:30:00,Presencial,75524136-0
2793,1265,2025-04-08 12:15:00,Remoto,37899207-9
2794,1507,2025-04-30 15:45:00,Remoto,95208514-3
2795,798,2025-04-05 18:00:00,Presencial,37899207-9
2796,171,2025-04-19 13:30:00,Remoto,95208514-3
2797,3036,2025-04-11 09:45:00,Remoto,16394885-1
2798,2508,2025-04-20 18:15:00,Presencial,57378727-6
2799,1231,2025-04-16 15:45:00,Remoto,86209409-0
2800,2242,2025-04-11 13:00:00,Presencial,37899207-9
2801,2934,2025-04-12 08:45:00,Presencial,94023614-4
2802,2858,2025-04-17 18:00:00,Presencial,30387339-7
2803,1494,2025-04-16 12:30:00,Remoto,22767738-4
2804,1358,2025-04-30 12:15:00,Presencial,73177104-4
2805,2957,2025-04-23 18:00:00,Presencial,30387339-7
2806,3389,2025-04-12 10:15:00,Presencial,21784166-4
2807,2149,2025-04-10 15:00:00,Remoto,22767738-4
2808,920,2025-04-25 15:30:00,Remoto,78812540-6
2809,2122,2025-04-24 13:45:00,Presencial,73177104-4
2810,2452,2025-04-03 15:00:00,Remoto,30387339-7
2811,1735,2025-04-05 11:00:00,Presencial,16394885-1
2812,883,2025-04-04 13:15:00,Remoto,78812540-6
2813,2050,2025-04-21 10:00:00,Presencial,75524136-0
2814,2950,2025-04-25 16:15:00,Remoto,75524136-0
2815,3643,2025-04-24 13:45:00,Presencial,75524136-0
2816,2551,2025-04-17 11:30:00,Remoto,57378727-6
2817,1404,2025-04-05 11:00:00,Presencial,86209409-0
2818,3398,2025-04-05 18:00:00,Remoto,22767738-4
2819,3339,2025-04-19 14:45:00,Remoto,22767738-4
2820,1928,2025-04-08 16:15:00,Presencial,57378727-6
2821,3333,2025-04-07 10:45:00,Presencial,95208514-3
2822,346,2025-04-06 11:15:00,Remoto,30387339-7
2823,292,2025-04-29 13:45:00,Presencial,73177104-4
2824,387,2025-04-03 14:15:00,Presencial,37899207-9
2825,2396,2025-04-25 16:45:00,Remoto,30387339-7
2826,1500,2025-04-17 13:15:00,Presencial,21784166-4
2827,1748,2025-04-28 17:30:00,Remoto,21784166-4
2828,3532,2025-04-28 15:15:00,Presencial,57378727-6
2829,1879,2025-04-16 17:00:00,Presencial,16394885-1
2830,3522,2025-04-15 12:45:00,Presencial,22767738-4
2831,1608,2025-04-11 13:30:00,Remoto,86209409-0
2832,469,2025-04-12 11:45:00,Presencial,30387339-7
2833,451,2025-04-30 15:15:00,Remoto,78812540-6
2834,328,2025-04-30 11:45:00,Remoto,22767738-4
2835,3585,2025-04-20 11:45:00,Presencial,21784166-4
2836,454,2025-04-19 13:15:00,Presencial,22767738-4
2837,2515,2025-04-02 13:15:00,Remoto,75524136-0
2838,330,2025-04-08 17:30:00,Presencial,57378727-6
2839,1052,2025-04-27 17:45:00,Remoto,73177104-4
2840,857,2025-04-15 13:00:00,Remoto,95208514-3
2841,2633,2025-04-13 17:15:00,Presencial,73177104-4
2842,1778,2025-04-12 14:00:00,Presencial,37899207-9
2843,859,2025-04-22 14:00:00,Presencial,95208514-3
2844,2264,2025-04-28 18:30:00,Remoto,83332889-3
2845,2874,2025-04-06 16:15:00,Presencial,16394885-1
2846,491,2025-04-16 16:45:00,Presencial,78812540-6
2847,2924,2025-04-29 12:15:00,Presencial,94023614-4
2848,1212,2025-04-08 09:45:00,Presencial,75524136-0
2849,2453,2025-05-01 12:45:00,Presencial,37899207-9
2850,256,2025-04-05 16:15:00,Remoto,86209409-0
2851,3107,2025-05-01 09:00:00,Presencial,21784166-4
2852,2477,2025-04-28 08:15:00,Remoto,95208514-3
2853,1144,2025-04-29 12:45:00,Remoto,78812540-6
2854,2979,2025-04-22 12:45:00,Presencial,21784166-4
2855,1689,2025-04-12 13:00:00,Presencial,37899207-9
2856,2762,2025-04-28 13:30:00,Presencial,78812540-6
2857,701,2025-04-13 11:45:00,Remoto,22767738-4
2858,696,2025-04-06 12:45:00,Remoto,83332889-3
2859,1297,2025-04-12 08:30:00,Remoto,37899207-9
2860,2307,2025-04-22 18:45:00,Remoto,86209409-0
2861,2797,2025-04-13 14:30:00,Remoto,78812540-6
2862,2618,2025-04-23 09:30:00,Remoto,86209409-0
2863,2679,2025-04-10 17:30:00,Presencial,51192824-9
2864,2014,2025-04-13 14:45:00,Presencial,86209409-0
2865,2720,2025-04-15 13:45:00,Remoto,21784166-4
2866,1672,2025-04-02 10:30:00,Remoto,86209409-0
2867,3404,2025-04-17 09:45:00,Remoto,51192824-9
2868,2682,2025-04-04 10:00:00,Presencial,30387339-7
2869,3625,2025-04-27 14:15:00,Presencial,95208514-3
2870,2773,2025-04-17 10:30:00,Presencial,22767738-4
2871,2369,2025-04-22 16:00:00,Presencial,75524136-0
2872,1059,2025-04-04 13:30:00,Remoto,73177104-4
2873,3275,2025-04-10 09:45:00,Presencial,75524136-0
2874,907,2025-04-26 12:30:00,Presencial,21784166-4
2875,707,2025-04-05 18:30:00,Presencial,30387339-7
2876,348,2025-04-10 12:15:00,Remoto,21784166-4
2877,1399,2025-04-29 15:00:00,Remoto,30387339-7
2878,31,2025-04-27 16:00:00,Remoto,16394885-1
2879,1137,2025-04-04 11:15:00,Remoto,51192824-9
2880,1380,2025-04-04 14:45:00,Remoto,51192824-9
2881,255,2025-04-15 14:45:00,Remoto,83332889-3
2882,905,2025-04-23 09:15:00,Presencial,21784166-4
2883,1750,2025-04-15 15:15:00,Presencial,30387339-7
2884,2971,2025-04-24 11:30:00,Presencial,78812540-6
2885,183,2025-04-22 12:30:00,Presencial,78812540-6
2886,1855,2025-04-02 14:15:00,Remoto,22767738-4
2887,191,2025-04-19 12:00:00,Remoto,73177104-4
2888,1316,2025-04-02 12:30:00,Remoto,57378727-6
2889,1925,2025-04-27 13:15:00,Presencial,57378727-6
2890,3342,2025-04-28 08:00:00,Remoto,21784166-4
2891,2180,2025-04-13 16:45:00,Remoto,37899207-9
2892,3193,2025-04-07 15:15:00,Remoto,30387339-7
2893,2232,2025-04-20 15:00:00,Presencial,86209409-0
2894,254,2025-04-27 11:45:00,Remoto,78812540-6
2895,3236,2025-04-27 12:45:00,Remoto,37899207-9
2896,668,2025-04-20 11:15:00,Presencial,95208514-3
2897,319,2025-04-03 17:15:00,Remoto,83332889-3
2898,1228,2025-04-11 10:45:00,Remoto,73177104-4
2899,619,2025-04-18 18:15:00,Presencial,73177104-4
2900,28,2025-04-17 09:45:00,Presencial,37899207-9
2901,3261,2025-04-12 14:00:00,Remoto,21784166-4
2902,1241,2025-04-24 08:45:00,Remoto,73177104-4
2903,1826,2025-04-21 09:15:00,Presencial,75524136-0
2904,1888,2025-04-02 10:30:00,Remoto,51192824-9
2905,3241,2025-04-25 18:30:00,Remoto,95208514-3
2906,1987,2025-04-18 18:45:00,Presencial,95208514-3
2907,3351,2025-04-11 18:15:00,Remoto,51192824-9
2908,2252,2025-04-08 10:30:00,Presencial,30387339-7
2909,625,2025-04-07 18:15:00,Presencial,30387339-7
2910,276,2025-04-04 18:30:00,Presencial,16394885-1
2911,1642,2025-04-25 18:30:00,Remoto,73177104-4
2912,3480,2025-04-08 13:45:00,Presencial,73177104-4
2913,955,2025-04-24 16:00:00,Remoto,95208514-3
2914,964,2025-04-27 17:15:00,Remoto,86209409-0
2915,72,2025-04-11 17:30:00,Presencial,51192824-9
2916,1780,2025-04-30 13:00:00,Remoto,78812540-6
2917,1556,2025-04-07 16:45:00,Remoto,86209409-0
2918,2421,2025-04-02 15:30:00,Presencial,75524136-0
2919,3170,2025-04-23 14:00:00,Remoto,73177104-4
2920,392,2025-04-20 10:30:00,Presencial,16394885-1
2921,1577,2025-04-12 17:45:00,Remoto,30387339-7
2922,2325,2025-04-22 10:15:00,Presencial,94023614-4
2923,626,2025-04-23 14:00:00,Remoto,95208514-3
2924,855,2025-04-03 18:15:00,Presencial,94023614-4
2925,2206,2025-04-22 08:30:00,Remoto,83332889-3
2926,3589,2025-04-04 16:45:00,Presencial,78812540-6
2927,1640,2025-04-17 18:15:00,Remoto,57378727-6
2928,872,2025-04-10 18:45:00,Presencial,21784166-4
2929,877,2025-04-06 14:45:00,Remoto,30387339-7
2930,3020,2025-04-03 15:00:00,Remoto,16394885-1
2931,1452,2025-04-20 13:15:00,Presencial,30387339-7
2932,1991,2025-04-09 18:45:00,Remoto,73177104-4
2933,649,2025-04-17 08:15:00,Remoto,51192824-9
2934,3323,2025-04-26 15:15:00,Presencial,75524136-0
2935,2895,2025-04-06 09:15:00,Presencial,16394885-1
2936,1681,2025-04-03 11:15:00,Remoto,94023614-4
2937,1745,2025-04-29 16:45:00,Remoto,30387339-7
2938,3495,2025-04-13 18:15:00,Remoto,73177104-4
2939,1490,2025-04-18 18:15:00,Presencial,94023614-4
2940,3135,2025-04-13 09:15:00,Presencial,30387339-7
2941,2676,2025-04-27 18:15:00,Presencial,51192824-9
2942,3583,2025-04-04 16:15:00,Remoto,21784166-4
2943,3276,2025-04-15 13:45:00,Remoto,73177104-4
2944,1438,2025-04-15 13:30:00,Remoto,78812540-6
2945,589,2025-04-23 08:45:00,Remoto,37899207-9
2946,1302,2025-04-04 12:15:00,Remoto,78812540-6
2947,993,2025-04-10 14:30:00,Presencial,16394885-1
2948,2994,2025-04-18 08:00:00,Remoto,75524136-0
2949,2212,2025-04-27 12:00:00,Presencial,57378727-6
2950,3608,2025-04-15 13:30:00,Remoto,83332889-3
2951,678,2025-04-30 13:00:00,Presencial,57378727-6
2952,2764,2025-04-23 11:45:00,Presencial,78812540-6
2953,1150,2025-04-22 17:30:00,Remoto,78812540-6
2954,2269,2025-04-30 10:15:00,Presencial,73177104-4
2955,299,2025-04-26 16:45:00,Remoto,94023614-4
2956,316,2025-04-12 11:00:00,Remoto,73177104-4
2957,2064,2025-04-15 16:15:00,Presencial,16394885-1
2958,1245,2025-04-24 13:45:00,Presencial,21784166-4
2959,987,2025-04-27 16:15:00,Presencial,30387339-7
2960,2848,2025-04-29 13:45:00,Presencial,22767738-4
2961,2923,2025-04-19 15:15:00,Presencial,22767738-4
2962,2999,2025-04-22 18:30:00,Remoto,86209409-0
2963,1910,2025-04-14 10:15:00,Remoto,78812540-6
2964,3557,2025-04-15 10:00:00,Remoto,75524136-0
2965,2959,2025-04-05 11:00:00,Remoto,94023614-4
2966,1600,2025-04-05 10:30:00,Presencial,22767738-4
2967,2803,2025-04-09 16:15:00,Presencial,75524136-0
2968,463,2025-04-06 11:45:00,Remoto,30387339-7
2969,756,2025-04-18 17:15:00,Presencial,78812540-6
2970,2418,2025-04-03 15:30:00,Presencial,30387339-7
2971,3311,2025-04-27 12:45:00,Remoto,37899207-9
2972,1470,2025-04-13 10:00:00,Remoto,73177104-4
2973,2680,2025-04-23 10:30:00,Remoto,78812540-6
2974,1952,2025-04-14 08:15:00,Remoto,37899207-9
2975,2863,2025-04-19 14:45:00,Presencial,83332889-3
2976,2904,2025-04-12 13:00:00,Presencial,83332889-3
2977,2528,2025-04-17 16:30:00,Remoto,78812540-6
2978,1611,2025-04-19 14:30:00,Presencial,83332889-3
2979,1464,2025-04-30 09:00:00,Presencial,30387339-7
2980,1062,2025-04-23 08:15:00,Remoto,30387339-7
2981,1165,2025-04-21 17:45:00,Remoto,21784166-4
2982,1951,2025-04-12 10:00:00,Remoto,51192824-9
2983,3662,2025-04-15 09:45:00,Presencial,57378727-6
2984,1300,2025-04-08 13:30:00,Remoto,37899207-9
2985,931,2025-04-09 09:30:00,Presencial,83332889-3
2986,1139,2025-04-21 16:15:00,Remoto,21784166-4
2987,1572,2025-04-20 16:15:00,Presencial,22767738-4
2988,2698,2025-04-05 14:00:00,Remoto,95208514-3
2989,3502,2025-04-26 18:45:00,Presencial,30387339-7
2990,2834,2025-04-11 17:30:00,Presencial,57378727-6
2991,750,2025-04-15 08:30:00,Presencial,86209409-0
2992,708,2025-04-16 11:15:00,Presencial,95208514-3
2993,3611,2025-04-21 14:15:00,Presencial,94023614-4
2994,966,2025-04-28 16:45:00,Remoto,16394885-1
2995,629,2025-04-30 18:00:00,Remoto,21784166-4
2996,783,2025-04-28 14:15:00,Presencial,51192824-9
2997,1156,2025-04-16 18:00:00,Remoto,94023614-4
2998,709,2025-04-05 16:00:00,Remoto,21784166-4
2999,2276,2025-05-01 10:15:00,Remoto,16394885-1
3000,2415,2025-04-27 09:15:00,Presencial,73177104-4
3001,1290,2025-04-25 08:30:00,Remoto,57378727-6
3002,1430,2025-04-14 08:00:00,Presencial,83332889-3
3003,836,2025-04-20 16:15:00,Remoto,75524136-0
3004,1219,2025-04-19 14:00:00,Remoto,75524136-0
3005,3295,2025-04-02 17:15:00,Presencial,51192824-9
3006,250,2025-04-07 09:00:00,Presencial,86209409-0
3007,3120,2025-04-12 14:00:00,Remoto,22767738-4
3008,2174,2025-04-22 15:45:00,Remoto,86209409-0
3009,2776,2025-04-04 10:45:00,Presencial,86209409-0
3010,93,2025-04-17 09:45:00,Remoto,73177104-4
3011,2704,2025-04-23 09:30:00,Presencial,86209409-0
3012,2721,2025-04-20 17:15:00,Presencial,16394885-1
3013,741,2025-04-29 16:45:00,Remoto,21784166-4
3014,40,2025-04-21 18:15:00,Presencial,22767738-4
3015,3066,2025-04-10 11:15:00,Remoto,51192824-9
3016,1035,2025-04-25 10:00:00,Presencial,78812540-6
3017,2519,2025-04-11 14:00:00,Presencial,83332889-3
3018,1014,2025-04-16 14:00:00,Remoto,51192824-9
3019,2308,2025-04-27 14:30:00,Remoto,22767738-4
3020,1426,2025-04-02 08:00:00,Presencial,86209409-0
3021,1783,2025-04-22 18:30:00,Remoto,73177104-4
3022,1022,2025-04-13 12:00:00,Remoto,22767738-4
3023,542,2025-04-05 12:15:00,Presencial,94023614-4
3024,1076,2025-04-17 09:00:00,Presencial,78812540-6
3025,2287,2025-04-05 08:00:00,Presencial,75524136-0
3026,30,2025-04-30 08:30:00,Remoto,30387339-7
3027,1979,2025-04-25 18:15:00,Presencial,94023614-4
3028,2118,2025-04-03 10:15:00,Remoto,21784166-4
3029,77,2025-04-27 13:15:00,Remoto,75524136-0
3030,3319,2025-04-24 15:15:00,Presencial,78812540-6
3031,1786,2025-04-28 16:00:00,Remoto,75524136-0
3032,738,2025-04-05 09:45:00,Remoto,16394885-1
3033,25,2025-04-18 14:30:00,Presencial,21784166-4
3034,481,2025-04-18 13:30:00,Presencial,51192824-9
3035,902,2025-04-18 10:15:00,Presencial,51192824-9
3036,2124,2025-04-06 14:45:00,Remoto,57378727-6
3037,2661,2025-04-12 15:30:00,Remoto,73177104-4
3038,3133,2025-04-25 08:00:00,Remoto,30387339-7
3039,1708,2025-04-24 18:30:00,Remoto,57378727-6
3040,261,2025-04-20 16:30:00,Presencial,83332889-3
3041,751,2025-04-09 13:45:00,Presencial,83332889-3
3042,2513,2025-04-04 12:15:00,Remoto,21784166-4
3043,761,2025-04-16 12:45:00,Remoto,57378727-6
3044,2609,2025-04-16 18:30:00,Remoto,86209409-0
3045,321,2025-04-22 16:00:00,Presencial,51192824-9
3046,3050,2025-04-14 10:45:00,Remoto,57378727-6
3047,187,2025-04-17 14:15:00,Remoto,86209409-0
3048,2622,2025-04-03 13:45:00,Remoto,83332889-3
3049,3511,2025-04-04 10:45:00,Presencial,94023614-4
3050,2502,2025-04-11 18:15:00,Remoto,51192824-9
3051,1046,2025-04-24 14:15:00,Presencial,21784166-4
3052,3204,2025-04-14 08:15:00,Remoto,94023614-4
3053,2184,2025-04-23 10:30:00,Presencial,73177104-4
3054,3254,2025-04-07 08:00:00,Remoto,73177104-4
3055,645,2025-04-04 10:30:00,Remoto,73177104-4
3056,150,2025-04-12 15:00:00,Presencial,37899207-9
3057,154,2025-04-08 10:00:00,Remoto,22767738-4
3058,1529,2025-04-08 17:15:00,Presencial,75524136-0
3059,282,2025-04-23 17:45:00,Presencial,51192824-9
3060,69,2025-04-23 17:00:00,Remoto,30387339-7
3061,3401,2025-04-21 11:00:00,Presencial,37899207-9
3062,3550,2025-04-09 09:00:00,Remoto,57378727-6
3063,536,2025-04-06 14:45:00,Remoto,21784166-4
3064,394,2025-05-01 10:00:00,Presencial,30387339-7
3065,3554,2025-04-08 16:30:00,Presencial,51192824-9
3066,3064,2025-04-02 17:15:00,Presencial,37899207-9
3067,1909,2025-04-08 09:30:00,Presencial,95208514-3
3068,3076,2025-04-03 09:45:00,Presencial,95208514-3
3069,3651,2025-04-13 14:15:00,Remoto,94023614-4
3070,432,2025-04-11 10:00:00,Presencial,57378727-6
3071,1465,2025-04-08 09:00:00,Remoto,86209409-0
3072,1374,2025-04-03 08:00:00,Remoto,86209409-0
3073,3375,2025-04-29 16:00:00,Presencial,51192824-9
3074,1450,2025-04-19 10:30:00,Remoto,78812540-6
3075,852,2025-04-20 18:15:00,Presencial,78812540-6
3076,2291,2025-04-05 18:45:00,Remoto,37899207-9
3077,2402,2025-04-10 11:30:00,Remoto,22767738-4
3078,1459,2025-04-02 12:15:00,Remoto,78812540-6
3079,892,2025-04-18 10:45:00,Remoto,22767738-4
3080,540,2025-04-19 10:15:00,Presencial,21784166-4
3081,142,2025-05-01 17:45:00,Remoto,21784166-4
3082,3465,2025-04-26 09:45:00,Presencial,86209409-0
3083,598,2025-04-10 13:30:00,Remoto,83332889-3
3084,561,2025-04-20 17:30:00,Presencial,37899207-9
3085,202,2025-04-26 10:45:00,Presencial,37899207-9
3086,231,2025-04-05 15:00:00,Presencial,94023614-4
3087,2268,2025-04-15 08:00:00,Remoto,83332889-3
3088,1693,2025-04-08 17:00:00,Presencial,75524136-0
3089,3201,2025-05-01 10:00:00,Presencial,86209409-0
3090,2751,2025-04-30 15:45:00,Remoto,37899207-9
3091,3251,2025-04-14 15:15:00,Presencial,73177104-4
3092,331,2025-04-22 11:15:00,Presencial,94023614-4
3093,686,2025-04-30 13:30:00,Remoto,30387339-7
3094,796,2025-04-15 13:30:00,Remoto,94023614-4
3095,1411,2025-04-13 10:30:00,Presencial,37899207-9
3096,914,2025-04-30 17:30:00,Presencial,83332889-3
3097,2326,2025-04-02 09:00:00,Presencial,83332889-3
3098,1292,2025-04-03 12:15:00,Presencial,16394885-1
3099,1110,2025-04-23 09:00:00,Presencial,78812540-6
3100,3399,2025-04-04 16:30:00,Presencial,22767738-4
3101,1893,2025-04-06 13:45:00,Presencial,57378727-6
3102,691,2025-05-01 17:15:00,Presencial,75524136-0
3103,2173,2025-04-10 15:30:00,Presencial,95208514-3
3104,1166,2025-04-19 18:15:00,Remoto,95208514-3
3105,129,2025-04-03 10:15:00,Presencial,57378727-6
3106,2514,2025-04-29 16:30:00,Remoto,22767738-4
3107,2155,2025-04-04 14:30:00,Remoto,75524136-0
3108,2464,2025-04-29 08:45:00,Presencial,95208514-3
3109,2411,2025-04-24 10:00:00,Presencial,30387339-7
3110,3273,2025-04-18 09:00:00,Remoto,16394885-1
3111,870,2025-04-18 11:45:00,Remoto,30387339-7
3112,3604,2025-04-18 16:00:00,Remoto,75524136-0
3113,2210,2025-04-16 13:45:00,Presencial,21784166-4
3114,3341,2025-04-07 09:45:00,Presencial,95208514-3
3115,1155,2025-05-01 14:30:00,Presencial,73177104-4
3116,27,2025-04-24 13:15:00,Presencial,16394885-1
3117,3466,2025-04-21 18:00:00,Presencial,86209409-0
3118,967,2025-04-29 12:30:00,Presencial,95208514-3
3119,3306,2025-04-30 15:30:00,Remoto,57378727-6
3120,1537,2025-04-07 13:45:00,Presencial,83332889-3
3121,2278,2025-04-03 11:15:00,Remoto,51192824-9
3122,3567,2025-04-10 16:00:00,Presencial,78812540-6
3123,1675,2025-04-07 17:00:00,Presencial,16394885-1
3124,1492,2025-04-08 14:45:00,Remoto,22767738-4
3125,1637,2025-04-14 17:45:00,Remoto,95208514-3
3126,2756,2025-04-04 13:15:00,Remoto,95208514-3
3127,301,2025-04-07 17:00:00,Remoto,37899207-9
3128,2240,2025-04-24 12:45:00,Remoto,75524136-0
3129,2530,2025-04-07 15:45:00,Remoto,37899207-9
3130,3547,2025-04-26 12:30:00,Remoto,83332889-3
3131,2620,2025-04-16 15:00:00,Presencial,75524136-0
3132,1480,2025-04-20 17:45:00,Presencial,21784166-4
3133,924,2025-04-29 13:15:00,Presencial,16394885-1
3134,885,2025-04-17 17:45:00,Remoto,16394885-1
3135,2164,2025-04-05 08:30:00,Remoto,83332889-3
3136,37,2025-04-18 17:00:00,Presencial,78812540-6
3137,377,2025-04-03 11:15:00,Presencial,94023614-4
3138,3444,2025-04-18 11:00:00,Remoto,83332889-3
3139,178,2025-04-03 16:15:00,Presencial,94023614-4
3140,87,2025-04-10 10:45:00,Remoto,83332889-3
3141,781,2025-04-18 16:45:00,Presencial,57378727-6
3142,3523,2025-04-08 13:45:00,Remoto,86209409-0
3143,2419,2025-04-18 11:00:00,Presencial,73177104-4
3144,2674,2025-04-27 10:15:00,Presencial,94023614-4
3145,2501,2025-04-04 12:45:00,Remoto,86209409-0
3146,139,2025-04-21 12:15:00,Remoto,37899207-9
3147,2875,2025-04-26 13:00:00,Presencial,51192824-9
3148,3291,2025-04-11 09:00:00,Presencial,21784166-4
3149,3096,2025-04-28 18:15:00,Remoto,78812540-6
3150,2817,2025-04-17 15:00:00,Presencial,86209409-0
3151,1229,2025-04-10 08:45:00,Presencial,16394885-1
3152,1383,2025-04-18 13:30:00,Presencial,57378727-6
3153,1651,2025-04-04 08:00:00,Presencial,37899207-9
3154,1398,2025-04-07 14:15:00,Remoto,16394885-1
3155,1161,2025-04-11 09:30:00,Presencial,30387339-7
3156,3395,2025-04-04 12:45:00,Presencial,37899207-9
3157,1315,2025-04-15 10:15:00,Presencial,16394885-1
3158,2361,2025-04-08 10:30:00,Presencial,51192824-9
3159,1021,2025-04-02 16:00:00,Presencial,51192824-9
3160,106,2025-04-19 13:15:00,Presencial,83332889-3
3161,2384,2025-04-28 09:00:00,Presencial,73177104-4
3162,173,2025-04-23 12:00:00,Remoto,94023614-4
3163,3365,2025-04-18 08:00:00,Presencial,75524136-0
3164,3234,2025-05-01 11:00:00,Remoto,78812540-6
3165,3587,2025-04-13 10:15:00,Remoto,75524136-0
3166,2248,2025-04-22 08:15:00,Remoto,37899207-9
3167,2457,2025-04-27 15:30:00,Presencial,94023614-4
3168,2368,2025-04-18 09:15:00,Remoto,86209409-0
3169,48,2025-04-02 14:30:00,Presencial,75524136-0
3170,539,2025-04-06 16:45:00,Remoto,30387339-7
3171,2938,2025-04-06 11:15:00,Remoto,51192824-9
3172,1956,2025-04-19 17:15:00,Presencial,95208514-3
3173,758,2025-04-04 15:30:00,Remoto,75524136-0
3174,1194,2025-04-13 08:30:00,Presencial,30387339-7
3175,2442,2025-04-18 15:00:00,Remoto,78812540-6
3176,3526,2025-04-11 13:15:00,Presencial,51192824-9
3177,1321,2025-04-23 11:30:00,Presencial,95208514-3
3178,1216,2025-04-21 12:45:00,Presencial,95208514-3
3179,3313,2025-04-10 13:30:00,Presencial,95208514-3
3180,2968,2025-04-03 08:30:00,Remoto,86209409-0
3181,2654,2025-04-04 15:15:00,Remoto,37899207-9
3182,2177,2025-05-01 13:30:00,Remoto,21784166-4
3183,2827,2025-04-17 09:45:00,Presencial,86209409-0
3184,3449,2025-04-18 11:45:00,Presencial,73177104-4
3185,1254,2025-04-23 12:00:00,Presencial,16394885-1
3186,3035,2025-04-08 16:15:00,Remoto,30387339-7
3187,2637,2025-04-22 11:00:00,Presencial,75524136-0
3188,395,2025-04-13 12:30:00,Presencial,37899207-9
3189,3410,2025-04-08 17:30:00,Presencial,83332889-3
3190,871,2025-04-06 14:45:00,Presencial,57378727-6
3191,1809,2025-04-16 08:30:00,Presencial,51192824-9
3192,2469,2025-04-09 18:45:00,Remoto,75524136-0
3193,1106,2025-04-26 16:30:00,Remoto,86209409-0
3194,1362,2025-04-26 14:15:00,Presencial,21784166-4
3195,2595,2025-04-04 15:15:00,Presencial,37899207-9
3196,1887,2025-04-30 08:15:00,Remoto,83332889-3
3197,2640,2025-04-18 12:30:00,Remoto,22767738-4
3198,1329,2025-04-03 10:00:00,Presencial,37899207-9
3199,602,2025-04-23 13:45:00,Presencial,22767738-4
3200,590,2025-04-16 08:45:00,Remoto,21784166-4
3201,2003,2025-04-29 15:00:00,Presencial,78812540-6
3202,1058,2025-04-23 09:15:00,Presencial,95208514-3
3203,1478,2025-04-15 17:30:00,Remoto,73177104-4
3204,2966,2025-04-17 17:15:00,Presencial,75524136-0
3205,976,2025-04-08 14:00:00,Presencial,51192824-9
3206,354,2025-04-17 11:00:00,Presencial,16394885-1
3207,17,2025-04-19 12:00:00,Presencial,30387339-7
3208,2229,2025-04-05 12:00:00,Presencial,51192824-9
3209,688,2025-04-10 13:15:00,Presencial,22767738-4
3210,1738,2025-04-08 18:45:00,Remoto,37899207-9
3211,873,2025-04-27 08:15:00,Presencial,94023614-4
3212,2420,2025-04-21 15:00:00,Remoto,51192824-9
3213,975,2025-04-30 17:15:00,Presencial,22767738-4
3214,143,2025-04-25 11:45:00,Remoto,73177104-4
3215,2403,2025-04-16 16:45:00,Presencial,21784166-4
3216,597,2025-04-07 18:45:00,Presencial,95208514-3
3217,1149,2025-04-27 09:00:00,Remoto,95208514-3
3218,1648,2025-04-07 17:00:00,Remoto,73177104-4
3219,3673,2025-04-12 18:15:00,Remoto,75524136-0
3220,1410,2025-04-18 09:45:00,Remoto,78812540-6
3221,2371,2025-04-18 18:30:00,Remoto,51192824-9
3222,930,2025-04-23 14:30:00,Presencial,83332889-3
3223,2596,2025-04-14 09:00:00,Remoto,95208514-3
3224,3199,2025-04-05 18:15:00,Remoto,83332889-3
3225,1740,2025-04-30 15:15:00,Remoto,78812540-6
3226,3225,2025-04-16 14:30:00,Presencial,30387339-7
3227,2643,2025-04-27 18:15:00,Presencial,51192824-9
3228,3457,2025-04-09 12:00:00,Presencial,94023614-4
3229,2540,2025-04-06 18:00:00,Remoto,16394885-1
3230,1428,2025-04-07 12:45:00,Remoto,22767738-4
3231,1862,2025-04-14 12:30:00,Remoto,30387339-7
3232,1351,2025-04-11 12:00:00,Remoto,78812540-6
3233,2512,2025-04-15 08:00:00,Presencial,95208514-3
3234,182,2025-04-11 12:30:00,Presencial,37899207-9
3235,2546,2025-04-25 15:30:00,Presencial,83332889-3
3236,195,2025-04-02 09:00:00,Presencial,78812540-6
3237,506,2025-04-12 11:00:00,Remoto,30387339-7
3238,2878,2025-04-08 15:00:00,Presencial,78812540-6
3239,3279,2025-04-04 11:30:00,Presencial,78812540-6
3240,1074,2025-04-09 13:00:00,Remoto,73177104-4
3241,1447,2025-04-26 16:00:00,Remoto,16394885-1
3242,51,2025-04-20 15:45:00,Remoto,21784166-4
3243,674,2025-04-07 10:30:00,Presencial,16394885-1
3244,3021,2025-04-28 18:15:00,Remoto,37899207-9
3245,3070,2025-04-06 13:00:00,Presencial,78812540-6
3246,2273,2025-04-20 11:00:00,Presencial,16394885-1
3247,3460,2025-04-14 16:45:00,Presencial,83332889-3
3248,2138,2025-04-29 16:15:00,Remoto,21784166-4
3249,647,2025-04-17 11:45:00,Remoto,78812540-6
3250,1946,2025-04-10 10:45:00,Remoto,75524136-0
3251,1469,2025-04-28 09:00:00,Presencial,95208514-3
3252,732,2025-04-03 10:15:00,Presencial,83332889-3
3253,1796,2025-04-13 10:30:00,Remoto,37899207-9
3254,1343,2025-04-23 17:00:00,Presencial,86209409-0
3255,2918,2025-04-05 11:15:00,Remoto,37899207-9
